MC00987,Dallas,IL,35.17494,-119.244049,1984-05-03,1984,May-84," 10,341.32 ",353,31,Yes,Yes,4.5,Happy Meal,No,Morning,1.27
MC00988,Lagos,CA,26.012386,-69.07153,1984-05-05,1984,May-84," 41,587.00 ",60,49,Yes,No,4.5,Drinks,No,Morning,1.46
MC00989,San Jose,NY,29.42598,-111.409228,1984-05-06,1984,May-84," 34,795.09 ",243,36,Yes,No,3.5,Happy Meal,No,Evening,1.18
MC00990,Chicago,TX,32.459292,-73.351266,1984-05-08,1984,May-84," 36,493.38 ",264,46,No,No,2.8,Drinks,No,Late Night,0.97
MC00991,San Diego,AZ,36.314933,-123.913941,1984-05-10,1984,May-84," 8,929.40 ",563,5,No,Yes,1.3,Drinks,No,Afternoon,1
MC00992,Chicago,TX,31.064508,-111.427794,1984-05-11,1984,May-84," 19,624.51 ",490,27,No,No,2.7,Drinks,Yes,Late Night,1.38
MC00993,San Jose,CA,26.20543,-82.217212,1984-05-13,1984,May-84," 38,701.65 ",549,10,Yes,No,2.5,Drinks,Yes,Afternoon,1.26
MC00994,San Jose,TX,25.913796,-97.782075,1984-05-14,1984,May-84," 13,082.49 ",119,19,Yes,No,3.2,Drinks,No,Late Night,1.3
MC00995,Chicago,CA,31.456634,-122.05212,1984-05-16,1984,May-84," 26,079.66 ",185,43,Yes,Yes,2.9,Burgers,Yes,Afternoon,0.93
MC00996,Dallas,PA,42.633713,-68.502111,1984-05-18,1984,May-84," 13,559.05 ",355,10,No,No,2.3,Desserts,Yes,Afternoon,1.4
MC00997,San Diego,CA,41.207652,-94.729157,1984-05-19,1984,May-84," 20,473.71 ",901,5,No,No,4.9,Fries,Yes,Morning,1.41
MC00998,Chicago,TX,32.367199,-106.900945,1984-05-21,1984,May-84," 18,173.90 ",126,40,Yes,Yes,3.1,Desserts,Yes,Late Night,1.29
MC00999,Chicago,CA,41.45279,-88.406953,1984-05-22,1984,May-84," 29,487.76 ",117,16,Yes,No,2.8,Burgers,Yes,Afternoon,1.12
MC01000,Lagos,CA,40.504786,-92.856166,1984-05-24,1984,May-84," 34,366.53 ",256,40,No,Yes,1.2,Desserts,No,Evening,0.93
MC01001,Philadelphia,NY,43.869462,-79.646722,1984-05-26,1984,May-84," 11,871.95 ",317,9,No,No,3.6,Happy Meal,Yes,Late Night,1
MC01002,Los Angeles,AZ,25.973264,-97.696618,1984-05-27,1984,May-84," 13,980.50 ",588,43,Yes,No,4.5,Fries,No,Afternoon,0.95
MC01003,San Antonio,NY,35.968509,-83.01518,1984-05-29,1984,May-84," 8,982.09 ",117,7,Yes,No,1.4,Fries,Yes,Late Night,0.92
MC01004,Phoenix,TX,26.91802,-112.107995,1984-05-30,1984,May-84," 20,497.18 ",685,46,No,No,2.2,Desserts,Yes,Afternoon,1.07
MC01005,Chicago,CA,28.783899,-109.434109,1984-06-01,1984,Jun-84," 29,494.89 ",725,25,No,No,4.8,Happy Meal,No,Late Night,1.48
MC01006,Los Angeles,AZ,25.498557,-87.062656,1984-06-03,1984,Jun-84," 22,569.94 ",960,48,Yes,No,3.3,Desserts,No,Morning,1.25
MC01007,Chicago,TX,46.813902,-101.259397,1984-06-04,1984,Jun-84," 19,640.26 ",276,5,No,Yes,2.3,Desserts,Yes,Afternoon,1.41
MC01008,San Diego,TX,33.516306,-109.35453,1984-06-06,1984,Jun-84," 29,952.11 ",739,25,No,No,4,Fries,No,Late Night,0.83
MC01009,Houston,AZ,31.884963,-67.07507,1984-06-08,1984,Jun-84," 19,453.38 ",845,13,Yes,No,1.7,Burgers,Yes,Evening,1.21
MC01010,Houston,PA,40.776357,-108.684258,1984-06-09,1984,Jun-84," 11,949.48 ",408,13,No,No,4.6,Happy Meal,No,Late Night,1.21
MC01011,Lagos,NY,35.14443,-111.760277,1984-06-11,1984,Jun-84," 44,023.63 ",886,36,No,No,1.8,Drinks,No,Morning,1.07
MC01012,Dallas,CA,47.076329,-74.397883,1984-06-12,1984,Jun-84," 10,543.56 ",927,33,No,No,3.1,Drinks,No,Morning,0.95
MC01013,Lagos,TX,49.75965,-106.632712,1984-06-14,1984,Jun-84," 18,071.67 ",169,40,Yes,Yes,2.6,Drinks,No,Evening,1.1
MC01014,Houston,TX,35.983405,-87.810359,1984-06-16,1984,Jun-84," 31,266.22 ",336,48,Yes,No,4.6,Happy Meal,No,Afternoon,1.13
MC01015,Phoenix,TX,48.642153,-115.505803,1984-06-17,1984,Jun-84," 47,700.65 ",895,35,No,Yes,2.5,Desserts,No,Late Night,1.29
MC01016,Lagos,PA,26.2331,-83.596938,1984-06-19,1984,Jun-84," 44,921.00 ",628,31,No,No,3.5,Burgers,No,Morning,0.89
MC01017,Lagos,TX,25.866297,-117.239901,1984-06-20,1984,Jun-84," 36,407.08 ",409,7,Yes,Yes,2.5,Burgers,Yes,Afternoon,1.39
MC01018,Dallas,TX,25.838622,-109.139262,1984-06-22,1984,Jun-84," 49,995.64 ",440,35,No,Yes,3.8,Drinks,No,Afternoon,1.02
MC01019,Los Angeles,PA,46.371986,-84.438182,1984-06-24,1984,Jun-84," 9,859.12 ",876,12,No,Yes,2.5,Drinks,No,Late Night,1.25
MC01020,Lagos,TX,39.012226,-77.919476,1984-06-25,1984,Jun-84," 16,361.37 ",997,38,Yes,Yes,1.8,Desserts,No,Afternoon,1.42
MC01021,San Diego,AZ,27.687701,-117.742676,1984-06-27,1984,Jun-84," 39,143.17 ",563,16,Yes,No,4.4,Desserts,Yes,Afternoon,1.37
MC01022,Los Angeles,TX,25.887916,-110.086612,1984-06-28,1984,Jun-84," 10,523.44 ",754,44,Yes,Yes,2.5,Drinks,Yes,Morning,1.47
MC01023,San Jose,CA,25.297973,-121.146115,1984-06-30,1984,Jun-84," 13,942.22 ",87,25,No,No,4.1,Burgers,No,Morning,1.04
MC01024,Chicago,NY,47.86019,-108.070693,1984-07-02,1984,Jul-84," 22,079.49 ",791,12,No,No,3.4,Happy Meal,No,Evening,1.03
MC01025,San Antonio,AZ,37.64237,-78.414921,1984-07-03,1984,Jul-84," 9,760.10 ",900,5,Yes,No,2.8,Happy Meal,No,Evening,0.86
MC01026,San Diego,TX,49.142697,-73.080136,1984-07-05,1984,Jul-84," 16,915.76 ",321,15,Yes,No,3.1,Fries,No,Evening,1.3
MC01027,Chicago,CA,29.508381,-102.000291,1984-07-06,1984,Jul-84," 15,188.33 ",733,15,Yes,No,4.1,Fries,No,Afternoon,1.33
MC01028,San Jose,TX,33.532025,-110.740852,1984-07-08,1984,Jul-84," 23,126.70 ",137,40,No,No,2.7,Drinks,No,Morning,0.99
MC01029,Houston,TX,30.369523,-86.301376,1984-07-10,1984,Jul-84," 28,317.91 ",516,8,Yes,No,4.3,Burgers,Yes,Morning,1.17
MC01030,Philadelphia,CA,42.416718,-77.873723,1984-07-11,1984,Jul-84," 28,292.50 ",510,5,Yes,No,3.7,Drinks,No,Morning,0.87
MC01031,Chicago,AZ,49.762822,-90.27628,1984-07-13,1984,Jul-84," 33,563.59 ",308,11,Yes,No,2.8,Burgers,Yes,Evening,1.36
MC01032,San Antonio,IL,38.983902,-76.705257,1984-07-14,1984,Jul-84," 20,609.81 ",687,45,No,No,4.4,Desserts,Yes,Afternoon,1.06
MC01033,San Antonio,CA,33.251593,-89.423041,1984-07-16,1984,Jul-84," 28,239.66 ",541,48,Yes,Yes,4.8,Fries,Yes,Morning,1.33
MC01034,Phoenix,IL,30.166001,-91.313522,1984-07-18,1984,Jul-84," 14,206.60 ",539,30,No,Yes,2.1,Fries,Yes,Morning,1.06
MC01035,Lagos,NY,46.632243,-118.72705,1984-07-19,1984,Jul-84," 37,764.19 ",609,44,No,Yes,2.5,Fries,No,Morning,1.1
MC01036,Lagos,IL,26.107334,-71.947499,1984-07-21,1984,Jul-84," 9,451.58 ",818,50,Yes,No,4.2,Burgers,Yes,Morning,1.44
MC01037,Dallas,CA,33.078769,-113.653861,1984-07-23,1984,Jul-84," 5,805.30 ",448,26,No,Yes,2.3,Fries,Yes,Afternoon,1.16
MC01038,Phoenix,AZ,27.86969,-86.677079,1984-07-24,1984,Jul-84," 43,275.88 ",744,49,Yes,Yes,2.6,Happy Meal,No,Evening,1.01
MC01039,Philadelphia,AZ,37.515334,-115.225975,1984-07-26,1984,Jul-84," 19,094.33 ",657,32,Yes,Yes,2.4,Drinks,Yes,Late Night,1.28
MC01040,Philadelphia,CA,43.288911,-75.478531,1984-07-27,1984,Jul-84," 35,339.14 ",548,46,No,No,4.3,Desserts,No,Morning,0.8
MC01041,Philadelphia,CA,43.499598,-68.744086,1984-07-29,1984,Jul-84," 37,019.51 ",912,35,No,No,1.1,Drinks,Yes,Morning,0.92
MC01042,Phoenix,CA,43.607105,-67.201984,1984-07-31,1984,Jul-84," 27,879.07 ",117,33,Yes,Yes,4.4,Drinks,Yes,Evening,0.81
MC01043,San Diego,PA,33.561809,-71.243773,1984-08-01,1984,Aug-84," 8,416.50 ",343,49,Yes,No,3.2,Drinks,No,Afternoon,1.28
MC01044,Los Angeles,TX,42.541583,-107.620043,1984-08-03,1984,Aug-84," 6,049.37 ",447,26,No,No,3,Burgers,Yes,Afternoon,1.46
MC01045,Los Angeles,TX,38.922901,-83.691023,1984-08-04,1984,Aug-84," 8,268.05 ",684,17,No,Yes,4.4,Drinks,No,Late Night,1.15
MC01046,Los Angeles,TX,36.222324,-109.239545,1984-08-06,1984,Aug-84," 19,364.30 ",564,28,Yes,No,1.1,Happy Meal,Yes,Afternoon,1.01
MC01047,Los Angeles,IL,29.73635,-122.955308,1984-08-08,1984,Aug-84," 22,561.94 ",571,26,Yes,No,3.8,Drinks,No,Afternoon,1.14
MC01048,San Jose,PA,32.486595,-80.072316,1984-08-09,1984,Aug-84," 11,234.48 ",404,44,No,Yes,1.8,Desserts,Yes,Morning,0.95
MC01049,Lagos,CA,36.424991,-92.806902,1984-08-11,1984,Aug-84," 11,631.27 ",873,17,Yes,No,4.4,Fries,No,Morning,0.9
MC01050,Chicago,TX,28.069236,-76.730159,1984-08-12,1984,Aug-84," 36,797.55 ",923,13,No,No,3.9,Happy Meal,Yes,Evening,0.85
MC01051,San Jose,TX,38.314828,-106.560651,1984-08-14,1984,Aug-84," 33,346.89 ",73,6,Yes,Yes,3.5,Fries,Yes,Afternoon,1.46
MC01052,Chicago,TX,33.12603,-114.585244,1984-08-16,1984,Aug-84," 14,097.74 ",500,45,No,Yes,1.6,Drinks,Yes,Afternoon,1.41
MC01053,San Antonio,TX,46.322406,-120.60287,1984-08-17,1984,Aug-84," 9,333.09 ",443,13,Yes,No,3.5,Burgers,Yes,Afternoon,1.14
MC01054,Los Angeles,PA,39.800496,-117.852032,1984-08-19,1984,Aug-84," 6,136.59 ",129,47,Yes,Yes,2.8,Desserts,Yes,Morning,1
MC01055,Los Angeles,IL,43.152069,-82.580886,1984-08-20,1984,Aug-84," 33,596.09 ",325,13,Yes,No,4.4,Happy Meal,Yes,Morning,1.01
MC01056,San Diego,TX,45.533668,-115.343336,1984-08-22,1984,Aug-84," 43,355.07 ",728,37,No,No,2.1,Happy Meal,Yes,Evening,0.89
MC01057,Houston,CA,37.639794,-114.563051,1984-08-24,1984,Aug-84," 19,803.59 ",301,33,No,No,3.5,Fries,No,Afternoon,1.3
MC01058,San Jose,CA,35.109837,-118.675924,1984-08-25,1984,Aug-84," 10,442.21 ",926,33,Yes,Yes,2.8,Happy Meal,Yes,Evening,0.82
MC01059,Lagos,NY,32.383046,-107.796574,1984-08-27,1984,Aug-84," 25,862.94 ",840,19,No,No,4.2,Burgers,No,Evening,1.34
MC01060,San Jose,PA,33.332477,-119.608505,1984-08-28,1984,Aug-84," 32,824.84 ",745,17,Yes,No,2.8,Burgers,Yes,Afternoon,1
MC01061,San Jose,CA,26.319312,-95.001044,1984-08-30,1984,Aug-84," 8,241.14 ",991,10,No,Yes,5,Drinks,No,Evening,0.91
MC01062,Dallas,AZ,42.286935,-104.669588,1984-09-01,1984,Sep-84," 20,996.68 ",294,31,No,No,2.1,Burgers,Yes,Afternoon,0.94
MC01063,San Diego,TX,41.52953,-116.612552,1984-09-02,1984,Sep-84," 18,616.37 ",286,19,No,No,3.5,Fries,No,Afternoon,1.31
MC01064,Houston,CA,48.744754,-102.416033,1984-09-04,1984,Sep-84," 12,627.37 ",684,48,No,No,4,Happy Meal,No,Morning,1.18
MC01065,San Jose,PA,31.497851,-93.979366,1984-09-06,1984,Sep-84," 47,281.71 ",292,9,Yes,No,3.5,Happy Meal,No,Morning,0.91
MC01066,San Jose,IL,43.176044,-67.900839,1984-09-07,1984,Sep-84," 37,111.20 ",813,33,Yes,No,1.9,Burgers,No,Morning,0.94
MC01067,Los Angeles,NY,26.590396,-124.704913,1984-09-09,1984,Sep-84," 5,321.16 ",234,6,Yes,Yes,4.6,Drinks,No,Afternoon,0.95
MC01068,San Jose,CA,34.47539,-75.198637,1984-09-10,1984,Sep-84," 8,053.01 ",468,40,Yes,Yes,4.7,Burgers,No,Afternoon,1.04
MC01069,Houston,TX,30.691291,-78.641869,1984-09-12,1984,Sep-84," 12,142.41 ",446,21,No,Yes,3.8,Burgers,Yes,Afternoon,1.1
MC01070,Houston,IL,46.473469,-73.906792,1984-09-14,1984,Sep-84," 10,925.26 ",113,33,Yes,No,1,Desserts,No,Morning,0.88
MC01071,Phoenix,TX,49.790062,-105.957871,1984-09-15,1984,Sep-84," 48,238.54 ",746,18,Yes,No,1.8,Fries,Yes,Morning,1.45
MC01072,Philadelphia,CA,38.377278,-76.114138,1984-09-17,1984,Sep-84," 9,443.79 ",97,23,No,No,1.3,Fries,No,Late Night,1.16
MC01073,Lagos,CA,29.276268,-103.601865,1984-09-18,1984,Sep-84," 48,863.19 ",683,17,Yes,Yes,1.8,Fries,Yes,Morning,0.91
MC01074,San Antonio,IL,32.963111,-86.463653,1984-09-20,1984,Sep-84," 13,564.77 ",683,16,Yes,Yes,2.7,Drinks,Yes,Evening,0.92
MC01075,Houston,CA,27.819675,-93.315289,1984-09-22,1984,Sep-84," 24,716.47 ",700,17,Yes,No,4.3,Drinks,Yes,Late Night,1.27
MC01076,Los Angeles,IL,41.884852,-95.440516,1984-09-23,1984,Sep-84," 45,567.89 ",809,26,No,No,4.6,Desserts,No,Evening,1.1
MC01077,Chicago,CA,39.624991,-92.171493,1984-09-25,1984,Sep-84," 45,683.68 ",416,12,No,Yes,3.2,Burgers,No,Late Night,1.39
MC01078,Houston,PA,45.935709,-108.561438,1984-09-26,1984,Sep-84," 17,610.14 ",530,39,No,No,2.1,Fries,Yes,Afternoon,0.81
MC01079,Lagos,CA,32.501948,-121.121438,1984-09-28,1984,Sep-84," 26,166.57 ",229,15,No,No,4.7,Desserts,Yes,Morning,0.83
MC01080,Chicago,TX,46.767226,-98.590167,1984-09-30,1984,Sep-84," 21,911.17 ",304,29,Yes,No,4,Happy Meal,Yes,Evening,1.23
MC01081,San Antonio,AZ,47.124305,-99.122623,1984-10-01,1984,Oct-84," 14,326.73 ",104,21,Yes,Yes,1.9,Fries,Yes,Afternoon,1.06
MC01082,San Jose,CA,29.774186,-101.759112,1984-10-03,1984,Oct-84," 9,002.21 ",226,8,No,Yes,2.4,Desserts,Yes,Afternoon,0.83
MC01083,Lagos,CA,45.386815,-108.417384,1984-10-04,1984,Oct-84," 26,090.66 ",117,34,No,Yes,4.5,Happy Meal,Yes,Afternoon,0.95
MC01084,Houston,TX,45.959069,-87.968567,1984-10-06,1984,Oct-84," 15,032.01 ",726,5,No,No,3.8,Burgers,No,Late Night,1.13
MC01085,Houston,TX,39.803214,-84.547473,1984-10-08,1984,Oct-84," 22,653.32 ",417,45,Yes,No,1.9,Desserts,Yes,Afternoon,1.14
MC01086,Los Angeles,TX,27.855402,-107.283226,1984-10-09,1984,Oct-84," 26,260.43 ",536,18,Yes,Yes,4.1,Burgers,Yes,Afternoon,0.97
MC01087,San Jose,AZ,26.25548,-113.752285,1984-10-11,1984,Oct-84," 7,182.14 ",932,10,Yes,No,5,Burgers,Yes,Afternoon,1.02
MC01088,Dallas,CA,26.85905,-93.103281,1984-10-12,1984,Oct-84," 24,101.64 ",164,22,No,No,4.2,Burgers,No,Morning,1.44
MC01089,Dallas,IL,34.203557,-92.661459,1984-10-14,1984,Oct-84," 39,061.91 ",263,24,No,No,4.4,Drinks,Yes,Afternoon,0.97
MC01090,Los Angeles,CA,48.239465,-103.45205,1984-10-16,1984,Oct-84," 11,164.43 ",423,25,No,Yes,3.9,Happy Meal,Yes,Evening,1.38
MC01091,Philadelphia,CA,42.97117,-106.913567,1984-10-17,1984,Oct-84," 24,739.83 ",281,49,Yes,Yes,3.1,Desserts,No,Evening,1.3
MC01092,Los Angeles,CA,43.143411,-121.422276,1984-10-19,1984,Oct-84," 36,663.54 ",848,12,No,No,4,Desserts,Yes,Morning,1.11
MC01093,Los Angeles,TX,25.845985,-97.708231,1984-10-21,1984,Oct-84," 42,918.07 ",526,35,Yes,Yes,4.8,Happy Meal,No,Morning,1.06
MC01094,Chicago,IL,47.297551,-119.25624,1984-10-22,1984,Oct-84," 45,751.49 ",318,23,No,No,2,Fries,No,Morning,1.12
MC01095,San Jose,PA,38.789508,-119.756605,1984-10-24,1984,Oct-84," 11,071.82 ",582,30,No,Yes,4.7,Burgers,Yes,Evening,1.19
MC01096,Chicago,TX,30.491189,-86.729094,1984-10-25,1984,Oct-84," 5,447.08 ",339,39,No,Yes,3.8,Desserts,No,Afternoon,0.89
MC01097,Dallas,TX,33.448558,-109.980268,1984-10-27,1984,Oct-84," 48,532.71 ",716,6,No,Yes,2.3,Happy Meal,No,Afternoon,1.02
MC01098,Dallas,NY,29.784102,-115.388612,1984-10-29,1984,Oct-84," 11,192.08 ",137,36,Yes,No,1.7,Fries,No,Evening,1.3
MC01099,Houston,IL,37.152234,-69.333317,1984-10-30,1984,Oct-84," 18,993.03 ",122,17,Yes,No,2,Fries,No,Evening,1.22
MC01100,Lagos,TX,49.684331,-93.143612,1984-11-01,1984,Nov-84," 35,851.69 ",273,11,No,Yes,1.1,Happy Meal,Yes,Afternoon,0.95
MC01101,Phoenix,NY,25.902874,-110.462901,1984-11-02,1984,Nov-84," 5,331.25 ",945,18,Yes,No,2.8,Fries,Yes,Evening,1.35
MC01102,Philadelphia,NY,37.138379,-99.104556,1984-11-04,1984,Nov-84," 21,305.25 ",573,26,Yes,Yes,4.2,Desserts,Yes,Evening,0.9
MC01103,Houston,CA,41.428139,-79.612291,1984-11-06,1984,Nov-84," 7,190.49 ",581,19,Yes,No,3.3,Fries,Yes,Late Night,1.12
MC01104,San Jose,TX,34.274765,-89.803152,1984-11-07,1984,Nov-84," 40,654.92 ",965,10,No,No,3.8,Desserts,Yes,Late Night,1.44
MC01105,San Antonio,CA,34.882965,-96.539724,1984-11-09,1984,Nov-84," 19,083.63 ",464,7,Yes,Yes,1.9,Burgers,Yes,Late Night,1.37
MC01106,Chicago,CA,45.501309,-105.342283,1984-11-10,1984,Nov-84," 37,626.55 ",104,28,Yes,Yes,1.6,Happy Meal,No,Late Night,1.26
MC01107,Lagos,AZ,32.734396,-89.690126,1984-11-12,1984,Nov-84," 5,898.20 ",574,24,Yes,Yes,3.6,Fries,No,Evening,1.11
MC01108,San Antonio,CA,28.054287,-122.732257,1984-11-14,1984,Nov-84," 20,019.77 ",298,21,Yes,Yes,4,Happy Meal,No,Late Night,1.47
MC01109,San Jose,PA,35.160979,-82.177689,1984-11-15,1984,Nov-84," 32,084.43 ",59,5,No,No,5,Fries,Yes,Late Night,1.09
MC01110,Dallas,AZ,45.58892,-101.523667,1984-11-17,1984,Nov-84," 43,332.33 ",253,43,Yes,No,1.7,Fries,Yes,Morning,1.41
MC01111,San Diego,CA,33.957293,-106.714045,1984-11-18,1984,Nov-84," 12,255.78 ",652,36,No,No,4.5,Drinks,No,Morning,0.93
MC01112,San Antonio,AZ,49.574468,-117.895998,1984-11-20,1984,Nov-84," 11,115.64 ",633,39,Yes,No,1,Happy Meal,Yes,Late Night,1.02
MC01113,Phoenix,PA,44.177215,-80.229939,1984-11-22,1984,Nov-84," 47,760.23 ",800,9,No,No,2.4,Fries,No,Afternoon,1.07
MC01114,Los Angeles,IL,41.729142,-110.775202,1984-11-23,1984,Nov-84," 43,416.26 ",402,5,Yes,No,3.6,Desserts,Yes,Late Night,0.88
MC01115,Philadelphia,NY,33.277287,-86.751266,1984-11-25,1984,Nov-84," 18,558.43 ",72,8,No,No,4.1,Fries,Yes,Late Night,1.11
MC01116,Houston,AZ,43.548812,-95.336178,1984-11-26,1984,Nov-84," 27,169.42 ",258,25,Yes,No,3.8,Burgers,No,Evening,1.46
MC01117,San Diego,AZ,28.050186,-116.273991,1984-11-28,1984,Nov-84," 17,029.61 ",82,21,No,No,2.4,Drinks,No,Evening,0.99
MC01118,Chicago,TX,49.014837,-90.288658,1984-11-30,1984,Nov-84," 31,602.66 ",893,10,No,Yes,2.2,Burgers,Yes,Late Night,1.06
MC01119,Houston,IL,35.161893,-92.704432,1984-12-01,1984,Dec-84," 12,268.09 ",927,26,No,No,4.2,Drinks,No,Morning,0.92
MC01120,Lagos,CA,40.170592,-72.156084,1984-12-03,1984,Dec-84," 47,654.74 ",165,16,Yes,No,4.6,Drinks,No,Evening,1.07
MC01121,Chicago,CA,49.065274,-93.816219,1984-12-05,1984,Dec-84," 24,756.21 ",773,34,Yes,Yes,4.6,Drinks,Yes,Afternoon,1.5
MC01122,Houston,TX,38.908608,-110.22517,1984-12-06,1984,Dec-84," 30,713.90 ",283,17,Yes,No,2.2,Drinks,Yes,Afternoon,0.98
MC01123,Philadelphia,AZ,48.384147,-120.372446,1984-12-08,1984,Dec-84," 45,200.54 ",404,33,Yes,No,1.6,Burgers,Yes,Evening,1.14
MC01124,San Antonio,NY,42.535097,-67.068955,1984-12-09,1984,Dec-84," 31,248.96 ",615,18,Yes,No,3.5,Desserts,Yes,Evening,1.35
MC01125,San Diego,CA,49.342879,-113.843661,1984-12-11,1984,Dec-84," 44,323.11 ",645,50,No,No,2.6,Fries,Yes,Afternoon,1.49
MC01126,Lagos,TX,25.815417,-79.320018,1984-12-13,1984,Dec-84," 14,286.95 ",351,12,Yes,Yes,1.3,Happy Meal,Yes,Evening,1.23
MC01127,Phoenix,IL,39.612575,-106.165143,1984-12-14,1984,Dec-84," 22,745.19 ",406,5,No,Yes,3.6,Desserts,No,Late Night,1.44
MC01128,San Jose,AZ,47.695555,-80.623137,1984-12-16,1984,Dec-84," 12,169.41 ",176,20,Yes,No,1,Burgers,Yes,Evening,1.25
MC01129,Dallas,TX,30.592537,-108.788433,1984-12-17,1984,Dec-84," 6,435.90 ",189,13,No,Yes,3.2,Fries,No,Evening,1.1
MC01130,Philadelphia,AZ,30.879165,-98.124645,1984-12-19,1984,Dec-84," 49,396.28 ",340,12,Yes,No,2.1,Drinks,Yes,Evening,1.49
MC01131,Houston,NY,38.22853,-75.219758,1984-12-21,1984,Dec-84," 29,851.50 ",809,29,Yes,No,1.9,Fries,No,Morning,1.06
MC01132,San Antonio,PA,42.277939,-101.869794,1984-12-22,1984,Dec-84," 18,588.02 ",114,13,No,No,3,Desserts,Yes,Morning,1.25
MC01133,San Diego,PA,44.325686,-109.471017,1984-12-24,1984,Dec-84," 8,451.50 ",893,5,Yes,Yes,3,Fries,Yes,Late Night,0.88
MC01134,San Antonio,TX,45.499027,-67.616334,1984-12-25,1984,Dec-84," 39,903.70 ",816,30,Yes,No,2.7,Happy Meal,Yes,Afternoon,0.97
MC01135,Chicago,CA,35.183841,-124.08951,1984-12-27,1984,Dec-84," 28,088.12 ",811,23,Yes,No,2.2,Burgers,No,Evening,0.99
MC01136,Phoenix,IL,35.457656,-104.733489,1984-12-29,1984,Dec-84," 34,014.14 ",53,47,No,Yes,3.9,Happy Meal,No,Evening,1.36
MC01137,San Antonio,PA,39.912206,-109.705305,1984-12-30,1984,Dec-84," 33,416.63 ",635,36,Yes,Yes,3.2,Happy Meal,No,Late Night,1.49
MC01138,Los Angeles,CA,39.759018,-103.58441,1985-01-01,1985,Jan-85," 13,019.37 ",159,7,Yes,Yes,4.9,Fries,Yes,Evening,0.98
MC01139,Dallas,TX,32.134876,-69.834559,1985-01-02,1985,Jan-85," 6,217.22 ",672,34,Yes,No,3,Fries,Yes,Evening,0.9
MC01140,Dallas,PA,30.623407,-93.366646,1985-01-04,1985,Jan-85," 5,880.57 ",468,47,Yes,Yes,2.7,Burgers,No,Late Night,1.04
MC01141,San Antonio,CA,44.276413,-111.661341,1985-01-06,1985,Jan-85," 41,947.55 ",859,22,Yes,No,1.2,Desserts,Yes,Afternoon,1.4
MC01142,San Antonio,AZ,40.971404,-106.291337,1985-01-07,1985,Jan-85," 18,146.49 ",604,37,Yes,Yes,4.8,Desserts,Yes,Late Night,0.93
MC01143,Philadelphia,CA,36.248292,-104.831743,1985-01-09,1985,Jan-85," 33,559.36 ",806,28,No,Yes,4.9,Fries,Yes,Afternoon,1.34
MC01144,Chicago,TX,41.105496,-82.502887,1985-01-10,1985,Jan-85," 11,545.19 ",136,49,Yes,No,1.5,Happy Meal,Yes,Late Night,0.83
MC01145,Lagos,NY,44.246275,-112.554915,1985-01-12,1985,Jan-85," 33,556.29 ",473,28,Yes,Yes,3.3,Happy Meal,No,Late Night,0.97
MC01146,Los Angeles,NY,36.645453,-97.984562,1985-01-14,1985,Jan-85," 26,795.12 ",66,32,Yes,No,4,Desserts,No,Morning,1.08
MC01147,Phoenix,PA,35.42487,-94.452669,1985-01-15,1985,Jan-85," 5,828.54 ",788,32,No,Yes,3.1,Desserts,No,Late Night,1.15
MC01148,San Antonio,CA,46.125507,-69.261565,1985-01-17,1985,Jan-85," 27,906.56 ",717,43,Yes,No,3.1,Burgers,No,Evening,1.03
MC01149,Philadelphia,CA,31.879568,-97.323318,1985-01-19,1985,Jan-85," 16,207.36 ",595,17,No,No,1.9,Drinks,Yes,Afternoon,1.28
MC01150,San Antonio,CA,49.556158,-79.560641,1985-01-20,1985,Jan-85," 29,730.47 ",903,8,No,Yes,1.6,Burgers,No,Afternoon,0.96
MC01151,Lagos,CA,33.746978,-97.13035,1985-01-22,1985,Jan-85," 34,311.34 ",709,5,Yes,No,1.8,Burgers,Yes,Morning,1.26
MC01152,Chicago,CA,36.530348,-80.008032,1985-01-23,1985,Jan-85," 46,135.94 ",843,47,No,No,1.6,Happy Meal,Yes,Late Night,1.39
MC01153,San Antonio,CA,46.085331,-123.462393,1985-01-25,1985,Jan-85," 30,836.19 ",360,50,No,Yes,1.8,Burgers,No,Afternoon,1.1
MC01154,Houston,PA,30.200508,-118.444571,1985-01-27,1985,Jan-85," 35,310.98 ",626,33,Yes,No,2.1,Drinks,Yes,Morning,1
MC01155,Phoenix,TX,29.634657,-81.622415,1985-01-28,1985,Jan-85," 7,757.78 ",151,11,No,Yes,2.6,Drinks,Yes,Morning,1.32
MC01156,Chicago,TX,47.164175,-69.669473,1985-01-30,1985,Jan-85," 12,946.27 ",107,31,Yes,Yes,4.7,Happy Meal,No,Late Night,0.96
MC01157,Chicago,TX,33.469406,-75.672175,1985-01-31,1985,Jan-85," 40,226.26 ",576,44,No,No,1,Happy Meal,No,Afternoon,1.03
MC01158,Philadelphia,CA,25.291704,-72.837462,1985-02-02,1985,Feb-85," 8,365.16 ",983,43,No,No,4.4,Happy Meal,No,Afternoon,0.99
MC01159,San Antonio,PA,33.620248,-84.185373,1985-02-04,1985,Feb-85," 9,347.34 ",938,40,Yes,Yes,2.8,Drinks,No,Morning,1.5
MC01160,San Antonio,TX,41.352437,-74.692589,1985-02-05,1985,Feb-85," 18,604.50 ",752,18,Yes,No,4.7,Desserts,Yes,Late Night,1.44
